id,name,gender,birth_month,registration_fee
54910,KOZMO ,M,Jul-2007,405.0
54911,KRYSTAL ,F,Dec-2002,502.0
54912,MOOKIE ,M,Jan-2001,409.0
54913,MOONDOGGIE,M,Nov-2012,208.0
54914,UNKNOWN,F,Jan-2011,318.0
54915,VERONICA,F,Aug-2015,305.0
54916,VINNY,M,Aug-2011,208.0
54917,UNKNOWN,M,Dec-2015,315.0
54949,LUCIA ,F,Jan-2003,106.0
54918,UNKNOWN,M,Oct-2015,315.0
54919,ROXIE,F,Sep-2012,411.0
54920,ROGER ,M,Jan-2016,103.0
54921,ROCKY ,M,Aug-2012,302.0
54922,RONNIE,M,Jun-2010,107.0
54923,ROSE,F,Jul-2015,502.0
54924,LINUS,M,Nov-2014,305.0
54925,LINUS,M,Oct-2015,102.0
54926,LINK,M,Aug-2012,318.0
54927,LOLA ,F,Nov-2003,310.0
54928,LOLA,F,Feb-2005,502.0
54929,FORREST,M,Jan-2014,107.0
54930,FREDDIE,M,Jun-2013,318.0
54931,ANGEL,F,Nov-2007,502.0
54932,ANGEL,F,Jan-2008,107.0
54933,ALI,F,Apr-2008,108.0
54934,ALFIE,M,Nov-2014,102.0
54935,ALEMAN,M,Oct-2011,401.0
54936,ABIGAIL,F,Feb-2013,315.0
54937,FAYLA ,F,Jan-2003,316.0
54938,FIFTY,M,Nov-2008,201.0
54939,ESPY,F,Oct-2015,112.0
54940,EVE,F,Feb-2011,110.0
54941,PEBBLES ,F,Oct-2003,315.0
54942,PEANUTS,M,Nov-2010,106.0
54943,PENNY,F,Feb-2013,106.0
54944,PASSPORT,M,Apr-2004,107.0
54945,PATATA,M,Sep-2011,102.0
54946,PARIS,M,Jun-2008,104.0
54947,PANSY,F,Apr-2013,103.0
54948,LUCCA ,M,Nov-2004,106.0
54950,LUCI,F,Aug-2012,318.0
54951,PHOEBE,F,Aug-2009,107.0
54952,SQUEEKER,F,Jan-2011,410.0
54953,SPUTNIK,M,Mar-2005,308.0
54954,SQUIRT,F,Sep-2005,407.0
54955,STARBUC,F,Nov-2014,104.0
54956,PEPITO,M,Jun-2009,313.0
54957,PEPPER,F,Jan-2004,303.0
54958,STRUPPI,M,Feb-2008,107.0
54959,SUGAR,F,Jan-2003,315.0
54960,SUGAR,F,Nov-2013,503.0
54961,TANGIE,F,Dec-2008,107.0
54962,GEORGE,M,Feb-2015,107.0
54963,BUSINKA,F,Nov-2014,106.0
54964,BULY,M,Dec-2009,107.0
54965,BUDDY,M,Nov-2009,315.0
54966,BUG,F,Apr-2010,102.0
54967,CALVIN ,M,Mar-2012,210.0
54968,CAM,M,Feb-2015,310.0
54969,BUTTERCUP,F,Mar-2013,302.0
54970,OSCAR,M,Nov-2015,106.0
54971,OTIS,M,Jan-2011,107.0
54972,OREO ,M,Dec-2009,202.0
54973,ORSON ,M,Jun-2011,108.0
54974,OREO ,M,Jul-2011,414.0
54975,GIO,M,Jan-2013,101.0
54976,GINO,M,Jan-2006,502.0
54977,GLORIA ,F,Oct-2008,301.0
54978,NUNU,M,Mar-2008,108.0
54979,NUGGET,M,Feb-2014,401.0
54980,GRIZZLIE,F,Jan-2003,318.0
54981,GRACIE,F,Dec-2009,503.0
54982,SISCO ,F,Nov-2002,503.0
54983,SKY,M,Jan-2007,310.0
54984,PAC-MAN,M,Feb-2013,206.0
54985,PANDORA,F,Mar-2007,502.0
54986,PACO,M,Jul-2013,412.0
54987,SNOOPY,M,Jan-2012,312.0
54988,SNOWBALL,F,Nov-1999,501.0
54989,SLIM,F,Jul-2015,102.0
54990,SONIA,F,Aug-2013,405.0
54991,SPANKY,M,Sep-2006,410.0
54992,SPEEDY,M,Jan-2004,104.0
54993,SOPHIA,F,Jun-2014,112.0
54994,SOOKIE,F,Jun-2008,309.0
54995,SOLEIL ,F,Jan-2002,314.0
54996,SNOWY ,M,Jan-2001,503.0
54997,SIMON,M,Aug-2013,503.0
54998,GREG,M,Sep-2014,107.0
54999,GRITZ,M,Oct-2011,308.0
55000,GUCCI,M,Feb-2014,206.0
55001,GORDO ,M,Jan-2008,413.0
55002,GISELLE,F,Oct-2013,111.0
55003,GIORGIO ,M,Apr-2011,104.0
55004,OLIVER ,M,Mar-2011,107.0
55005,OLIVER,M,Jul-2011,503.0
55006,OSCAR ,M,Jun-2015,107.0
55007,CAMPBELL,M,Jan-2013,413.0
55008,BUDDY,M,Mar-2014,104.0
55009,BUSTER,M,Jan-2002,503.0
55010,GIBSON ,M,Jan-2015,108.0
55011,GIGGY,M,Feb-2007,412.0
55012,GIA,F,Apr-2008,112.0
55013,GENO,M,Aug-2013,318.0
55014,GINGER,F,Feb-2010,312.0
55015,TALIA,F,Nov-2014,106.0
55016,TAGLIATELLE,F,Jun-2015,107.0
55017,STIGGY,M,Mar-2011,108.0
55018,PEPPER,M,Aug-2005,406.0
55019,PENNY,F,Aug-2015,502.0
55020,PETEY,M,May-2012,210.0
55021,PETEY ,M,Jan-2011,405.0
55023,PHILLIP,M,Feb-2013,111.0
55024,PEANUT,F,Sep-2005,408.0
55025,ANNIE,F,Apr-2007,106.0
55026,ANNUSHKA,F,Jun-2009,401.0
55027,ARDEE,F,Dec-2009,108.0
55028,ARCHIE,F,Mar-2015,108.0
55029,FDR,M,Sep-2013,103.0
55030,ABIGAIL,F,Jan-2014,106.0
55031,AGRIPPINA,F,Jan-2013,106.0
55032,ADDEY,F,Jan-2009,405.0
55033,ANGEL,F,Jul-2010,410.0
55034,LILY ,F,Dec-2009,105.0
55035,FUZZY,M,Aug-2011,405.0
55036,FRANCESCA,F,Jan-2007,105.0
55037,FRANK,M,Jul-2015,106.0
55038,FLUFFY,F,Sep-2007,106.0
55039,LOVE ,F,Feb-2010,501.0
55040,LOUIE ,M,Dec-2013,104.0
55041,LOLA,F,Apr-2008,107.0
55042,LOLA,F,Jul-2012,318.0
55043,LIV ,F,Jan-2006,210.0
55044,LIV,F,May-2015,302.0
55045,ROMEO,M,Jan-2010,305.0
55046,ROXIE,F,Sep-2011,314.0
55047,RUBY,F,Nov-2006,102.0
55048,RUBY,F,Oct-2014,209.0
55049,VINCE,M,Jan-2009,107.0
55050,UNKNOWN,F,Nov-2008,404.0
55051,KOO-KOO ,F,Jan-2004,503.0
55052,MURRI ,M,Feb-2011,410.0
55053,KLOE,F,Oct-2010,310.0
55054,KATIE,F,Nov-2003,108.0
55055,KENZIE,F,Aug-2015,212.0
55056,DAISY ,F,Jan-2007,404.0
55057,CYRUS,M,Mar-2010,311.0
55058,KALI,F,May-2005,408.0
55059,ARTIE,M,Dec-2015,401.0
55060,ARIA,F,Jan-2013,310.0
55061,BABY,F,Sep-2012,502.0
55062,COOKIE ,F,May-2013,305.0
55063,COOKIE,F,Aug-2012,301.0
55065,WALNUT,M,Sep-2014,104.0
55066,ZEUS,M,Feb-2012,407.0
55067,ZIDANE,M,Oct-2015,108.0
55068,YOSHI,M,Dec-2003,108.0
55069,ZAPATA,M,Jan-2014,311.0
55070,WINNIE,F,Jul-2014,108.0
55071,NINA ,F,Nov-2003,203.0
55072,NIPPY,F,Feb-2010,203.0
55074,LILO,F,Mar-2013,302.0
55075,UNKNOWN,M,Jan-2016,306.0
55076,UNKNOWN,M,Dec-2015,302.0
55077,LADY ,F,Jan-2004,503.0
55078,DIEGO,M,Mar-2010,317.0
55079,LADY,F,Aug-2013,106.0
55080,LAILA,F,Mar-2010,405.0
55081,LEXI ,F,Aug-2014,411.0
55082,LICORICE,M,Sep-2002,408.0
55083,LEO,M,Jul-2011,411.0
55084,BRANDI,F,Nov-2013,311.0
55085,BOON,M,Sep-2015,301.0
55086,BOOMER,M,Jan-2008,406.0
55087,BROWNIE,F,May-2010,107.0
55088,BROWN,M,Oct-2014,317.0
55089,BUDDY ,M,Jan-2012,306.0
55090,BUBBY,M,Apr-2010,106.0
55091,DALLAS,F,Sep-2008,318.0
55092,DANTE,M,Apr-2015,301.0
55093,DE ,F,Jan-2002,412.0
55094,DENIM ,F,Jan-2007,412.0
55095,JACK ,M,Aug-2011,412.0
55096,MIA,F,Sep-2007,503.0
55097,MIA,F,Dec-2014,107.0
55098,MAXWELL,M,Jan-2006,106.0
55099,MAYLO ,M,May-2015,309.0
55100,MAXIMINO,M,Aug-2013,107.0
55101,MAXIMUS ,M,Jan-2004,318.0
55102,MAX,M,Aug-2013,313.0
55103,CHARLIE,M,Jul-2012,102.0
55104,CHELSEA ,F,Jan-2015,306.0
55105,CHELSEA,F,Jun-2014,203.0
55106,SANCHO ,M,Dec-2013,301.0
55109,MIETTE,F,Jun-2006,308.0
55110,RUDY ,M,Jan-2005,414.0
55111,JENNY ,F,Jan-1999,412.0
55112,JD,M,Nov-2011,107.0
55113,COCO,F,Dec-2009,411.0
55114,COCO ,F,Jan-2005,406.0
55115,COCO ,M,Jan-2006,401.0
55116,CLOUD,M,Nov-2014,306.0
55117,CHRISTOPHER,M,May-2012,302.0
55118,CHLOE,F,Sep-2007,102.0
55119,CHOCO,M,Sep-2010,307.0
55120,MISIU,M,Jul-2009,502.0
55121,JOSHUA,M,Jan-2000,502.0
55122,JUNE,F,Aug-2011,408.0
55123,SHELBEY ,M,Jun-2011,405.0
55124,SHAO ,F,Oct-2008,411.0
55125,SHADOW,M,Sep-2015,401.0
55126,SHAGGY,M,Feb-2015,307.0
55127,SERENITY,F,Oct-2011,309.0
55128,SHADOW,F,Jan-2008,210.0
55129,MOLLY,F,Dec-2011,413.0
55130,SAVANNAH ,F,Jun-2009,209.0
55131,SASSY ,F,Jun-2002,207.0
55132,POLO,M,Jan-2010,305.0
55133,MACY ,F,Sep-2015,108.0
55134,PRINCESS ,F,Nov-2007,502.0
55135,PUMA,M,Oct-2015,306.0
55136,TINY ,M,Jul-2015,203.0
55137,TIMMY,M,Aug-2007,207.0
55138,TEDDY,M,Sep-2009,210.0
55139,LUCY,F,Jan-2007,405.0
55140,LULU,F,Sep-2006,311.0
55141,LULU,F,Dec-2009,411.0
55142,EDEN,F,Aug-2014,110.0
55143,DUKE,M,Mar-2013,110.0
55144,DUNCAN,M,Dec-2008,503.0
55145,DUNKIN,M,Nov-2014,105.0
55146,BEN,M,Sep-2015,210.0
55147,BEAUFORT,M,Jun-2012,208.0
55148,BEBE,F,Dec-2007,211.0
55149,BELLA,F,Feb-2008,401.0
55150,BELLA,F,Feb-2015,106.0
55151,BELLA ,F,Jan-2003,311.0
55152,GYPSY,F,Mar-2010,210.0
55153,GUS,M,Mar-2000,112.0
55154,BONNIE,F,Mar-2011,201.0
55155,BONNIE ,F,Nov-2004,406.0
55156,BETSY,F,Aug-2008,310.0
55157,BIZZY ,F,Dec-2013,104.0
55158,BLUE,F,Feb-2015,109.0
55159,MADISON,F,Jan-2005,211.0
55160,HOLLY,F,Jan-2000,311.0
55161,HAZEL,F,Mar-2009,313.0
55162,MARLO,M,Apr-2008,308.0
55163,MARY ,F,Dec-2007,306.0
55164,TOMMY,M,Jan-2007,307.0
55165,TONY,M,Jan-2012,316.0
55166,RHYTHUM ,M,Jan-2008,205.0
55167,QUEENIE,F,Nov-2009,411.0
55168,MAX,M,Nov-2014,409.0
55169,MAX ,M,Oct-2014,407.0
55170,TROY,M,Dec-2010,502.0
55171,TRUFFLES ,F,Aug-2009,315.0
55172,UNKNOWN,F,Oct-2015,501.0
55175,UNKNOWN,F,Dec-2015,314.0
55176,RAMBO,M,Sep-2008,204.0
55177,RIZZO,M,Jan-2011,308.0
55178,ROCCO ,M,Jan-2008,503.0
55180,MATTY,F,Feb-2014,212.0
55181,MAPLE,F,May-2011,407.0
55182,MARBLES ,M,Jan-2015,315.0
55183,MALIBU,M,Jan-2007,407.0
55185,HENNESSY,F,Dec-2015,316.0
55186,HOLLY,F,Nov-2013,408.0
55187,MAGGIE,F,Jan-2007,314.0
55188,BISHOP,M,Dec-2015,303.0
55189,BENTLY,M,Jan-2014,503.0
55190,BENSON,M,Nov-2007,201.0
55191,GUS,M,Feb-2010,107.0
55192,HAKU ,M,Jan-2005,107.0
55193,BELLA,F,Dec-2015,413.0
55194,BEAR ,M,Jul-2014,209.0
55195,BAZI,M,Nov-2011,403.0
55196,BELLE ,F,Jun-2015,203.0
55197,DUSTY,M,Aug-2010,104.0
55198,DOTTIE,F,Aug-2008,314.0
55199,ELLIE,F,Oct-2009,310.0
55200,LUNA,F,Nov-2015,302.0
55201,LULU ,F,Jun-2005,210.0
55202,LULU,F,Jul-2011,403.0
55203,LUIGI,M,Sep-2005,210.0
55204,LUCY,F,Jul-2012,208.0
55205,TOBY ,M,Jan-2006,411.0
55206,TOBI,M,Apr-2006,317.0
55207,TIKI,M,Aug-2011,209.0
55208,TINO,M,Aug-2011,209.0
55209,TOFFEE,F,Jan-2007,106.0
55210,TEDDY ,M,Dec-2013,209.0
55211,PRINCE,M,Dec-2007,212.0
55212,PINKIE,F,Sep-2012,411.0
55213,PILOT,F,Mar-2012,413.0
55214,PIMMS ,F,Jan-2016,108.0
55215,PIGEON,M,Jun-2015,104.0
55216,PIP,M,Feb-2015,110.0
55217,PIXIE,F,Mar-2013,101.0
55218,SELENA ,F,Nov-2010,501.0
55219,SHELBY ,F,Jan-2002,501.0
55220,JULEP,F,Mar-2015,108.0
55221,JOHN ,M,May-2011,306.0
55222,MOCHA,M,Oct-2013,108.0
55223,MOLLIE,F,Oct-1999,210.0
55224,MISTY-PINK,F,Oct-2013,305.0
55225,MIMI,F,Jan-2013,401.0
55226,CHULO,M,Feb-2014,305.0
55227,CHULO,M,Dec-2015,209.0
55228,CLIFFORD,M,Oct-2009,403.0
55229,COCO,F,Jan-2011,210.0
55230,JASPER,M,Sep-2013,106.0
55231,JAX,M,Nov-2012,409.0
55232,SASHA,F,Oct-2014,307.0
55233,CHAOS,M,Nov-2007,308.0
55234,CHAZ,F,Mar-2014,210.0
55235,CHARLIE,M,Feb-2015,107.0
55236,HUDSON,F,Jan-2012,101.0
55237,MAXIE,F,Jul-2006,311.0
55238,MAXWELL2ND,M,Jan-2016,101.0
55239,MAYA,F,Jan-2009,107.0
55240,MIA,F,May-2013,208.0
55241,MERCURY,M,Dec-2009,106.0
55242,JACKSON ,M,Jan-2002,301.0
55243,JACK,M,Apr-2009,405.0
55244,DAVIDE,M,Jul-2012,401.0
55245,DANIEL ,M,Jun-2011,405.0
55246,DAISY,F,Aug-2006,210.0
55247,BRUNO ,M,Jan-2003,208.0
55248,BRADLEY,M,Feb-2012,412.0
55249,LALO,M,Jul-2004,314.0
55250,LARRY,M,Jan-2016,103.0
55251,LEIA ,F,Jun-2015,206.0
55252,DIEGO ,M,Sep-2015,306.0
55253,LADY ,F,Dec-2010,303.0
55254,DOLCE,F,Dec-2015,503.0
55255,DOLICE,M,Oct-2012,308.0
55256,UNKNOWN,M,Dec-2015,204.0
55257,UNKNOWN,M,Dec-2015,502.0
55258,UNKNOWN,M,Oct-2014,411.0
55259,LILAH,F,Jun-2005,302.0
55260,LILA,F,Jan-2008,305.0
55261,NEGRITA,F,Nov-2015,212.0
55262,NIKO,M,Oct-2015,209.0
55263,WINNEY,F,Jan-2011,301.0
55264,ZARA,F,Feb-2012,403.0
55265,XENA,F,Aug-2015,310.0
55266,YANKEE ,M,Nov-2008,401.0
55267,ZOEY ,F,Nov-2014,107.0
55268,WALLY,M,Mar-2009,503.0
55269,WILLOW,F,Mar-2014,501.0
55270,WILLOW,F,Aug-2008,309.0
55271,COMMANDER ,M,Oct-2013,304.0
55272,ARTIE,M,Jan-2002,406.0
55273,COOPER,M,Jan-2010,107.0
55274,KHEMORA,F,Dec-2015,303.0
55275,KATIE-SHELBY,F,Aug-2013,108.0
55276,KATO ,M,Apr-2015,107.0
55277,KATO,M,Jan-2006,412.0
55278,KING ,M,Jan-2016,408.0
55279,KODY,M,Dec-2015,212.0
55280,KOKO ,M,Nov-2015,203.0
55281,ROCKY,M,Dec-2015,502.0
55282,NALA,F,Jun-2015,112.0
55284,VICTORIA,F,Sep-2013,409.0
55285,VIOLET,F,Jan-2005,315.0
55286,ROXY,F,Nov-2015,212.0
55287,ROSIE,F,Mar-2013,409.0
55288,ROONEY,M,Dec-2013,405.0
55289,ROMEO,M,Aug-2013,313.0
55290,LIPA ,F,Jul-2015,211.0
55291,LITTLE,F,Jun-2012,413.0
55292,LOLA,F,Oct-2010,318.0
55293,LOLA,F,Nov-2013,305.0
55294,LUCA,M,Dec-2015,502.0
55295,LINA,F,Oct-2008,310.0
55296,ABIGAIL ,F,Jan-2012,315.0
55298,FINN,M,Mar-2014,107.0
55299,FIONA ,F,Feb-2014,208.0
55300,APOLLO,M,Feb-2009,312.0
55301,APHRODITE,F,Dec-2010,414.0
55302,PENELOPE,F,Jun-2010,101.0
55303,PENNY,F,Apr-2012,409.0
55304,PEBBLES,F,Sep-2010,412.0
55305,STANLEY ,M,Oct-2010,302.0
55306,PERCY,F,Sep-2000,401.0
55307,PEPPERMINT,F,Mar-2014,302.0
55308,STYLES ,M,Oct-2014,408.0
55309,TANGO ,M,Feb-2011,307.0
55310,CASSIE,F,Apr-2011,411.0
55311,GIBBY,M,Nov-2010,501.0
55312,GIBSON,M,Dec-2014,104.0
55313,BUDDY,M,Aug-2010,502.0
55314,CAESAR ,M,Jan-2015,211.0
55315,OLIVER,M,Dec-2013,107.0
55316,GIZMO,M,Feb-2011,104.0
55317,GOLDIE ,M,May-2013,111.0
55318,GORDON,M,Oct-2010,108.0
55319,GRACIE,F,Jun-2007,310.0
55320,SMUDGE,F,Jun-2012,409.0
55321,SOPHIA,F,Jul-2012,101.0
55322,SPARKY,M,Aug-2008,311.0
55323,SPARKY,M,Nov-2007,406.0
55324,SOPHIE,F,Jul-2011,302.0
55325,PANCHO,M,Jul-2009,301.0
55326,OTTO ,M,Sep-2011,107.0
55327,SIR ,M,Jan-2008,108.0
55328,GRACIE,F,Mar-2011,401.0
55329,GIZMO,M,Dec-2015,303.0
55330,OSCAR,M,May-2013,106.0
55331,OSWALD,M,Nov-2015,112.0
55332,BUZZ,M,Mar-2012,103.0
55333,BUTTONS,M,Feb-2009,407.0
55334,CAPO,M,Jun-2010,210.0
55335,BUDDY ,M,Dec-2015,311.0
55336,BURBERRY,F,Jan-2012,111.0
55337,BUSTER,M,Oct-2012,108.0
55338,CASSIE,F,Jan-2012,102.0
55339,SWEETPEA,F,Jul-2013,311.0
55340,SYDNEY,F,Oct-2013,405.0
55341,TALLULAH,F,Jan-2000,301.0
55342,SYMBA,M,Jan-2006,405.0
55343,STEPH,F,Apr-2012,409.0
55344,PERCY ,M,Dec-2015,107.0
55345,PERCY ,M,Oct-2015,315.0
55346,STELLA,F,Dec-2015,104.0
55347,PATSY,F,Apr-2009,208.0
55348,ARES,M,Oct-2015,111.0
55349,APOLLO ,M,Dec-2004,210.0
55350,ANNIE,F,May-2014,503.0
55351,FAVOR,M,Feb-2014,309.0
55352,ALKA-ALI,F,Jan-2004,405.0
55353,ALVIN,M,Jan-2014,401.0
55354,ALIA ,F,Dec-2014,305.0
55355,ANGEL ,F,Jan-2004,404.0
55356,ANDY,M,Nov-2006,405.0
55357,AMY,F,Jan-2007,414.0
55359,FLORENCE ,F,Sep-2015,301.0
55360,FOREST,M,Jan-2006,306.0
55361,FRED,M,Jan-2002,405.0
55362,FRANNIE,F,Jul-2011,405.0
55363,FRANNY,F,Oct-2007,306.0
55364,LIZA ,F,Jul-2011,107.0
55365,LINDY,F,Aug-2010,302.0
55366,ROSE,F,Jul-2014,104.0
55367,RUBY ,F,Jan-2004,303.0
55368,VALENTINO,M,Jun-2009,102.0
55369,VICTORIA,F,Jan-2002,107.0
55370,UNKNOWN,M,Nov-2015,503.0
55372,RUBY,F,Mar-2010,306.0
55373,ROCKY,M,Jan-2002,403.0
55374,UNKNOWN,M,Jan-2002,412.0
55375,ROCKY ,M,Jan-2007,318.0
55376,MUFFIN,M,Aug-2012,313.0
55377,MYSTY,F,Jan-2004,301.0
55378,MUSHU,M,Dec-2005,212.0
55379,MORGANE,F,Feb-2010,107.0
55380,KOBE,M,Nov-2012,107.0
55381,KING ,M,Nov-2015,304.0
55382,KIPO,M,Aug-2012,302.0
55383,KIPPER,M,Jul-2009,107.0
55384,KIKI,F,Sep-2001,107.0
55385,CRYSTAL,F,Mar-2005,212.0
55386,CRICKET ,F,Jan-2005,302.0
55387,DAISY,F,Nov-2012,101.0
55388,BAILEY,F,May-2015,401.0
55389,BACI,F,Apr-2006,313.0
55390,BABY,F,Aug-2011,308.0
55391,BABY,F,Jan-2013,313.0
55392,ASTRO ,M,Aug-2013,406.0
55393,ATKI,M,Jan-2007,102.0
55394,COOKIE,F,Aug-2007,210.0
55395,COOKIE ,F,Jan-2015,408.0
55396,BARLEY ,M,Jan-2007,208.0
55397,BANDIT ,M,Jan-2005,311.0
55398,WALLACE,M,Aug-2008,501.0
55399,WALLACE,M,Jun-2015,103.0
55400,ZOE,F,Jan-2004,107.0
55401,ZOË ,F,Sep-2011,308.0
55402,ZOEY,F,Dec-2009,318.0
55403,ZENA,F,Jan-2015,305.0
55404,NELLY,F,Jul-2012,405.0
55405,UNKNOWN,M,Dec-2015,305.0
55406,UNKNOWN,M,Dec-2015,407.0
55407,UNKNOWN,M,Dec-2015,411.0
55408,UNKNOWN,M,Dec-2015,303.0
55409,UNKNOWN,M,Dec-2015,112.0
55410,DIXIE,F,Sep-2009,501.0
55411,LADY ,F,Dec-2014,207.0
55412,DIEGO,M,Jan-2004,302.0
55414,DIAMOND,F,Apr-2013,205.0
55415,LADY,F,May-2012,202.0
55416,BOSS,M,Feb-2007,414.0
55417,BROWNIE,M,May-2015,317.0
55418,BUBBLES ,F,Dec-2008,310.0
55419,DAISY,F,Jun-2014,102.0
55420,DANNY ,M,Jan-2003,311.0
55421,DENALI,M,Aug-2006,405.0
55422,JACKIE,M,May-2010,502.0
55423,MICKEY,F,Dec-2015,314.0
55424,MAXIMILLIAN,M,Oct-2009,411.0
55425,MAX,M,Sep-2010,307.0
55426,HUNTER ,M,Aug-2010,501.0
55427,HUNTER,M,May-2011,313.0
55428,CHICO,M,Feb-2014,305.0
55429,CHARLOTTE,F,Apr-2008,107.0
55430,CHASE ,M,Jan-2009,109.0
55431,CHARLIE ,F,Dec-2014,306.0
55433,RUDY,M,Feb-2015,503.0
55434,RUPERT ,M,Dec-2015,108.0
55435,MIDNIGHT,M,Mar-2009,406.0
55436,SALLY ,F,Jan-2006,501.0
55438,SAM ,M,Jan-2000,108.0
55439,SAM,M,May-2013,401.0
55440,SAFIRE,F,Jan-2009,312.0
55441,SADIE,F,Sep-2011,102.0
55442,SAMSON,M,Dec-2007,310.0
55443,SAMSON ,M,Jan-2013,106.0
55444,SAMANTHA,F,Aug-2006,106.0
55445,SAMMY ,M,Jun-2009,501.0
55446,COCO,F,Aug-2011,108.0
55447,CHU ,M,Dec-2008,316.0
55448,CHLOE,F,Mar-2003,308.0
55449,MISHKA,M,Nov-2013,408.0
55450,MILO,M,Feb-2014,307.0
55451,MOCA,M,Apr-2011,413.0
55452,MOCHI,F,Nov-2015,107.0
55453,MOE,M,Dec-2010,312.0
55454,JOSIE,F,Jan-2011,315.0
55455,JUJU ,M,Oct-2011,109.0
55456,SIMBA,M,Jun-2007,412.0
55457,SHY,F,Mar-2011,202.0
55458,SHUMAI ,F,Nov-2008,103.0
55459,SHILO,M,Jan-2006,210.0
55460,SHAYNA,F,Jun-2010,306.0
55461,SCOOBY,M,Jul-2008,210.0
55462,SCRAP,M,Oct-2012,316.0
55463,SEBASTIAN ,M,Jan-2006,503.0
55464,SHADOW,M,Oct-2009,314.0
55465,PUDDLES,M,Nov-2011,413.0
55466,TOBY ,M,Nov-2007,211.0
55467,TOBY,M,Apr-2014,413.0
55498,TROUT,M,Apr-2015,108.0
55469,THOR ,M,Oct-2015,301.0
55470,TIFFANY ,F,Oct-2008,103.0
55471,LUCY,F,Jan-2007,101.0
55472,LUCY,F,Nov-2015,105.0
55473,LUNA,F,Aug-2015,318.0
55474,LUXXAR ,F,Dec-2008,108.0
55475,LUPA,F,Oct-2015,104.0
55476,LUCKY,M,Apr-2013,108.0
55477,EMMA,F,Feb-2015,503.0
55478,BELLA,F,Jun-2014,311.0
55479,BELLA,F,Jul-2015,308.0
55480,BELLA ,F,Sep-2012,305.0
55481,BELLA,F,Aug-2015,406.0
55482,BELLA,F,Dec-2008,318.0
55483,BELLA,F,Dec-2013,315.0
55484,GUSSIE,F,Aug-2009,103.0
55485,HARLOW,F,Sep-2011,401.0
55486,HARRY,M,Jan-2005,108.0
55487,BLUE,M,Dec-2010,412.0
55488,BOGO,M,Apr-2008,203.0
55489,BENTLEY,M,Nov-2007,110.0
55490,BENTLEY,M,Jul-2013,106.0
55491,BINX,M,May-2015,305.0
55492,BITSY ,F,Sep-2008,303.0
55493,HOLLY,F,Sep-2011,503.0
55494,HARVEY,M,Oct-2014,107.0
55495,MATILDA ,F,Mar-2014,201.0
55496,MATILDA,F,Sep-2013,315.0
55497,MAX,M,Jan-2005,410.0
55499,TOTO,M,Jun-2014,315.0
55500,ROCCO,M,Oct-2009,110.0
55501,REX,M,Dec-2008,205.0
55502,RILEY,M,Jun-2013,108.0
55503,RASCAL,M,Aug-2011,108.0
55504,QUINN,M,Oct-2014,107.0
55505,ROCCO,M,Nov-2014,412.0
55506,TRISHA,F,Nov-2015,104.0
55507,UNKNOWN,F,Sep-2014,301.0
55508,UNKNOWN,F,Jul-2014,306.0
55509,UNKNOWN,F,Apr-2015,313.0
55510,UNKNOWN,F,Nov-2015,102.0
55511,UNKNOWN,F,Nov-2015,318.0
55512,UNKNOWN,F,Nov-2015,104.0
55513,UNKNOWN,F,Nov-2015,301.0
55514,UNKNOWN,F,Dec-2015,301.0
55515,UNKNOWN,F,Dec-2015,104.0
55516,UNKNOWN,F,Jan-2015,103.0
55517,TUFFY,M,Feb-2004,107.0
55518,TUPAC,M,May-2012,503.0
55519,TYSON ,M,Jul-2004,101.0
55520,MANGO ,M,Nov-2015,102.0
55521,MAMBA,F,Aug-2013,413.0
55522,MARIBELL,F,Feb-2015,111.0
55523,HERBIE,M,Feb-2014,108.0
55524,HERSHEY,F,Dec-2015,206.0
55525,BIRDIE,F,Jan-2015,301.0
55526,BIRDIE,M,Jan-2006,106.0
55527,BETTY ,F,Aug-2006,105.0
55528,HARLOW ,F,Dec-2015,107.0
55529,HAILEY ,F,Sep-2015,503.0
55530,HADDIE,F,Jun-2014,503.0
55531,BELLA,F,Jul-2014,104.0
55532,BELLA ,F,Nov-2015,409.0
55533,BELLA,F,Nov-2015,209.0
55534,BELLA,F,Apr-2015,105.0
55535,BELLA ,F,Apr-2010,503.0
55536,BATMAN,F,Dec-2014,108.0
55537,BEAR,F,Nov-2015,102.0
55538,BEAN,F,Aug-2011,306.0
55539,BAYLEY,M,Sep-2009,402.0
55540,BEAR,M,Nov-2014,408.0
55541,BEAR,M,Mar-2015,101.0
55542,DUKE,M,May-2009,503.0
55543,DUKE,M,Apr-2013,107.0
55544,LUCKY,M,Nov-2015,203.0
55545,ELLA ,F,Feb-2013,311.0
55546,ELI,M,Aug-2014,104.0
55547,EINSTEIN,M,Apr-2013,503.0
55548,EGYPT ,F,Mar-2011,205.0
55549,LUCKY-OUZO,M,Apr-2007,411.0
55550,LUKKA,F,Nov-2014,401.0
55551,PRINCESS,F,May-2012,401.0
55552,POPCORN,M,Jan-2015,407.0
55553,POPPY,F,Apr-2009,101.0
55554,PINEAPPLE,M,Nov-2015,407.0
55555,SHADOW,M,Oct-2015,211.0
55556,SENNA,F,May-2015,106.0
55557,SCOUT,F,Feb-2011,302.0
55558,MONTE ,M,Jul-2008,503.0
55559,SCHMUTZ,F,Nov-2013,318.0
55560,MOMO ,F,Jun-2015,315.0
55561,MOMO,F,Jan-2013,407.0
55562,MOLLY,F,Jun-2012,503.0
